"ID","publication_date","best_name","best_name_prob","best_common","best_common_prob","best_full","best_full_prob","article_count","extracted_url","extracted_url_status","extracted_url_coordinates","aug_extracted_url_country","wayback_url","affiliation","authors","grant_ids","grant_agencies","num_citations","aug_affiliation_countries"
"34570217",2022-01-01,"VannoPortal",0.991704762,"VannoPortal",0.991704761981964,"",0,1,"http://mulinlab.org/vportal","301","",NA,"http://web.archive.org/web/20230921224337/http://www.mulinlab.org/vportal","Department of Bioinformatics, The Province and Ministry Co-sponsored Collaborative Innovation Center for Medical Epigenetics, School of Basic Medical Sciences, National Clinical Research Center for Cancer, Tianjin Medical University Cancer Institute and Hospital, Tianjin Medical University, Tianjin 300070, China.","Huang D, Zhou Y, Yi X, Fan X, Wang J, Yao H, Sham PC, Hao J, Chen K, Li MJ","","Chinese National Key Research and Development, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Tianjin",22,"China"
"34718713",2022-01-01,"mBodyMap",0.998005807,"mBodyMap",0.99800580739975,"",0,1,"http://mbodymap.microbiome.cloud","301","(39.911,116.395)","China","http://web.archive.org/web/20240425185702/https://mbodymap.microbiome.cloud/","Key Laboratory of Molecular Biophysics of the Ministry of Education, Hubei Key Laboratory of Bioinformatics and Molecular-imaging, Center for Artificial Intelligence Biology, Department of Bioinformatics and Systems Biology, College of Life Science and Technology, Huazhong University of Science and Technology, Wuhan 430074, China.","Jin H, Hu G, Sun C, Duan Y, Zhang Z, Liu Z, Zhao XM, Chen WH","","National Key Research and Development Program of China, National Natural Science Foundation of China, Shanghai Science and Technology Innovation Fund, Shanghai Municipal Science and Technology Major Project, National Natural Science Foundation of China, National Key Research and Development Program of China",18,"China"
"34718748",2022-01-01,"MVIP",0.989840388,"MVIP",0.989840388298035,"of",0.645461618900299,1,"http://mvip.whu.edu.cn","301","",NA,"http://web.archive.org/web/20240421134209/https://mvip.whu.edu.cn/","State Key Laboratory of Virology, College of Life Sciences, Wuhan University, Wuhan 430072, China.","Tang Z, Fan W, Li Q, Wang D, Wen M, Wang J, Li X, Zhou Y","","National Key Research and Development Program of China, Fundamental Research Funds for the Central Universities, Hubei Provincial Natural Science Foundation, Hubei Provincial Natural Science Foundation, National Natural Science Foundation of China, National Natural Science Foundation of China",12,"China"
"34850956",2022-01-01,"msRepDB",0.907069266,"msRepDB",0.907069265842438,"",0,1,"http://msrepdb.cbrc.kaust.edu.sa/pages/msRepDB/index.html","301","",NA,"http://web.archive.org/web/20240530214846/https://msrepdb.cbrc.kaust.edu.sa/pages/msRepDB/index.html?","Computational Bioscience Research Center (CBRC), Computer, Electrical and Mathematical Sciences and Engineering Division, King Abdullah University of Science and Technology (KAUST), Thuwal 23955, Saudi Arabia.","Liao X, Hu K, Salhi A, Zou Y, Wang J, Gao X","","National Natural Science Foundation of China, King Abdullah University of Science and Technology, Hunan Provincial Science and Technology Program, 111 Project, King Abdullah University of Science and Technology, National Natural Science Foundation of China, King Abdullah University of Science and Technology, National Natural Science Foundation of China, National Natural Science Foundation of China, King Abdullah University of Science and Technology, King Abdullah University of Science and Technology, King Abdullah University of Science and Technology, King Abdullah University of Science and Technology, King Abdullah University of Science and Technology, King Abdullah University of Science and Technology, King Abdullah University of Science and Technology, Hunan Provincial Natural Science Foundation, King Abdullah University of Science and Technology, King Abdullah University of Science and Technology",8,"Saudi Arabia"
"34918130",2022-03-01,"RIKEN PMM",0.912697518,"RIKEN PMM",0.912697517871857,"RIKEN Plant Metabolome MetaDatabase",0.881834341420068,1,"http://metabobank.riken.jp/pmm/db/plantMetabolomics","200","(35.6916,139.768)","Japan","http://web.archive.org/web/20231202054150/http://metabobank.riken.jp/pmm/db/plantMetabolomics","Metabolome Informatics Research Team, RIKEN Center for Sustainable Resource Science, 1-7-22 Suehiro, Tsurumi, Yokohama, Kanagawa 230-0045, Japan.","Fukushima A, Takahashi M, Nagasaki H, Aono Y, Kobayashi M, Kusano M, Saito K, Kobayashi N, Arita M","","National Bioscience Database Center",3,"Japan"
"35352997",2022-03-30,"MIrROR",0.9968919754,"MIrROR",0.996891975,"",0,1,"http://mirror.egnome.co.kr","HTTPConnectionPool(host='mirror.egnome.co.kr', port=80): Pool is closed.","",NA,"http://web.archive.org/web/20221201091352/http://mirror.egnome.co.kr/","eGnome, Inc, Seoul, Republic of Korea.","Seol D, Lim JS, Sung S, Lee YH, Jeong M, Cho S, Kwak W, Kim H","","",9,"Korea"
"35664224",2022-05-17,"uman Microbiome Affect The Host Epigenome",0.90857206,"MIAOME",0.904732584953308,"uman Microbiome Affect The Host Epigenome",0.908572059869766,1,"http://miaome.idrblab.net/ttd","301","(36.7783,-119.418)","United States","http://web.archive.org/web/20220527081555/http://miaome.idrblab.net/ttd/","School of Basic Medicine, Chongqing Medical University, Chongqing 400016, China.","Wang L, Zhang W, Wu X, Liang X, Cao L, Zhai J, Yang Y, Chen Q, Liu H, Zhang J, Ding Y, Zhu F, Tang J","","National Key Research and Development Program of China, Chongqing Municipal Education Commission",5,"China"
"35958127",2022-07-25,"MycoWiki",0.997281492,"MycoWiki",0.997281491756439,"",0,1,"http://mycowiki.uni-goettingen.de","200","",NA,"http://web.archive.org/web/20240604204203/http://www.mycowiki.uni-goettingen.de/","Department of General Microbiology, GÃ¶ttingen Center for Molecular Biosciences, Georg-August University GÃ¶ttingen, GÃ¶ttingen, Germany.","Elfmann C, Zhu B, Pedreira T, HoÃbach B, Lluch-Senar M, Serrano L, StÃ¼lke J","","",0,"Germany"
"36169223",2023-01-01,"GotEnzymes",0.997636378,"GotEnzymes",0.997636377811432,"",0,1,"http://metabolicatlas.org/gotenzymes","301","(43.6532,-79.3832)","Canada","http://web.archive.org/web/20221001160724/https://metabolicatlas.org/gotenzymes","Department of Biology and Biological Engineering, Chalmers University of Technology, GothenburgÂ SE-412 96, Sweden.","Li F, Chen Y, Anton M, Nielsen J","","Knut and Alice Wallenberg Foundation, European Union&apos;s Horizon 2020, Novo Nordisk Fonden, Novo Nordisk Foundation, NNF Center for Biosustainability, Chalmers University of Technology",8,"Sweden"
"36215042",2023-01-01,"MiMeDB",0.997806326,"MiMeDB",0.997806325554848,"Human Microbial Metabolome Database",0.982950908797128,1,"http://mimedb.org","301","(40.7597,-73.981)","United States","http://web.archive.org/web/20240706200826/https://mimedb.org/","Department of Biological Sciences, University of Alberta, Edmonton, AB T6G 2E9, Canada.","Wishart DS, Oler E, Peters H, Guo A, Girod S, Han S, Saha S, Lui VW, LeVatte M, Gautam V, Kaddurah-Daouk R, Karu N","","Canada Foundation for Innovation, Natural Sciences and Engineering Research Council of Canada, National Institutes of Health, NIA NIH HHS, Canadian Institutes of Health Research, Genome Canada",14,"Canada"
"36243971",2023-01-01,"MeDBA",0.993498147,"MeDBA",0.993498146533966,"Metalloenzyme Data",0.615156292915344,1,"http://medba.ddtmlab.org","301","(22.3193,114.169)","Hong Kong","http://web.archive.org/web/20240429044638/https://medba.ddtmlab.org/","Key Laboratory of Drug Targeting and Drug Delivery System of Ministry of Education, Department of Medicinal Chemistry, West China School of Pharmacy, Sichuan University, Chengdu, Sichuan 610041, China.","Yu JL, Wu S, Zhou C, Dai QQ, Schofield CJ, Li GB","","Cancer Research UK, National Natural Science Foundation of China, National Natural Science Foundation of China, Biotechnology and Biological Sciences Research Council, 111 Project, Biotechnological and Biological Research Council, Sichuan Science and Technology Program, National Natural Science Foundation of China, Biotechnology and Biological Sciences Research Council",5,"China, China"
"36318236",2023-01-01,"MHC Motif",0.689360127,"MHC Motif",0.689360126852989,"MHC Motif Atlas",0.508573710918427,1,"http://mhcmotifatlas.org","302","(40.0992,-83.1141)","United States","no_wayback","Department of Oncology, Ludwig Institute for Cancer Research Lausanne, University of Lausanne,Â Lausanne, Switzerland.","Tadros DM, Eggenschwiler S, Racle J, Gfeller D","","Swiss Cancer Research Foundation",7,"Switzerland"
"36367311",2022-11-01,"MGTdb",0.9920113087,"MGTdb",0.992011309,"",0,1,"http://mgtdb.unsw.edu.au","302","(-33.8715,151.2006)","Australia","http://web.archive.org/web/20240709050653/https://mgtdb.unsw.edu.au./","School of Biotechnology and Biomolecular Sciences, University of New South Wales, New South Wales 2052, Australia.","Kaur S, Payne M, Luo L, Octavia S, Tanaka MM, Sintchenko V, Lan R","","National Health and Medical Research Council, National Health and Medical Research Council",2,"Australia"
"36480578",2022-12-08,"2DSdb",0.995554725,"2DSdb",0.995554725329081,"semiconductor database",0.909201383590698,1,"http://materialsdb.cn/2dsdb/index.html","301","(37.7823,-122.391)","United States","http://web.archive.org/web/20231202115756/https://materialsdb.cn/2dsdb/index.html","Department of Applied Physics, Xi'an University of Technology, Xi'an710054, China.","Wang V, Tang G, Liu YC, Wang RT, Mizuseki H, Kawazoe Y, Nara J, Geng WT","","Education Department of Shaanxi Province, Youth Innovation Team of Shaanxi Universities, Shaanxi Provincial Science and Technology Department, Education Department of Shaanxi Province, Shaanxi Provincial Science and Technology Department, Ministry of Defense- Japan, Shaanxi Provincial Science and Technology Department, National Natural Science Foundation of China",2,"China"
"36762471",2023-02-01,"Mousepost",0.988967896,"Mousepost",0.988967895507812,"",0,1,"http://mousepost.be","301","",NA,"no_wayback","VIB Center for Inflammation Research, 9052 Ghent, Belgium.","Timmermans S, Vandewalle J, Libert C","","Universiteit Gent",0,"Belgium"
"36932341",2023-03-17,"Mare-MAGE",0.801697463,"Mare-MAGE",0.801697462797165,"",0,1,"http://mare-mage.weebly.com","301","(37.8086,-122.269)","United States","http://web.archive.org/web/20230330200316/https://mare-mage.weebly.com/","ThÃ¼nen Institute of Fisheries Ecology, HerwigstraÃe 31, 27572, Bremerhaven, Germany. yassine.kasmi@thuenen.de.","Kasmi Y, Eschbach E, Hanel R","","Johann Heinrich von ThÃ¼nen-Institut, Bundesforschungsinstitut fÃ¼r LÃ¤ndliche RÃ¤ume, Wald und Fischerei, EMFF",1,"Germany"
"37530223",2023-08-02,"Milletdb",0.996221781,"Milletdb",0.996221780776978,"",0,1,"http://milletdb.novogene.com","200","(39.9042,116.4073)","China","http://web.archive.org/web/20240228165301/http://milletdb.novogene.com/","College of Grassland Science and Technology, Sichuan Agricultural University, Chengdu, China.","Sun M, Yan H, Zhang A, Jin Y, Lin C, Luo L, Wu B, Fan Y, Tian S, Cao X, Wang Z, Luo J, Yang Y, Jia J, Zhou P, Tang Q, Jones CS, Varshney RK, Srivastava RK, He M, Xie Z, Wang X, Feng G, Nie G, Huang D, Zhang X, Zhu F, Huang L","","National Natural Science Foundation of China, National Natural Science Foundation of China, China Agricultural Research System",8,"China"
"37648696",2023-08-30,"MPPCD",0.997545481,"MPPCD",0.997545480728149,"minority people panmicrobial community database",0.969792187213898,1,"http://mppmcdb.cloudna.cn","200","",NA,"no_wayback","Department of Gastroenterology, The First Affiliated Hospital of Chengdu Medical College, 278# Bao Guang Road, Xindu District, Chengdu, 610000, Sichuan, People's Republic of China. lij523@mcmaster.ca.","Li J, Wei C, Zhou T, Mo C, Wang G, He F, Wang P, Qin L, Peng F","","Department of Science and Technology of Sichuan Province, Scientific Research Project of Health Commission of Sichuan Province, Chengdu Science and Technology Bureau, National Natural Science Foundation of China",0,"China"
"37925500",2023-11-04,"MCF2Chem",0.997077569,"MCF2Chem",0.997077569365501,"",0,1,"http://mcf.lifesynther.com","301","(39.911,116.395)","China","no_wayback","CAS Key Laboratory of Computational Biology, Shanghai Institute of Nutrition and Health, University of Chinese Academy of Sciences, Chinese Academy of Sciences, Shanghai, 200031, China.","Cai P, Liu S, Zhang D, Hu QN","","National Key Research and Development Program of China, International Partnership Program of the Chinese Academy of Sciences of China",1,"China"
"38239810",2023-11-27,"MODMS",0.992806077,"MODMS",0.992806077,"multi-omics database of M",0.883685844285148,1,"http://modms.lzu.edu.cn","301","",NA,"http://web.archive.org/web/20240709033121/https://modms.lzu.edu.cn/","State Key Laboratory of Herbage Improvement and Grassland Agro-ecosystems, College of Pastoral Agriculture Science and Technology, Lanzhou University, Lanzhou 730020, China.","Fang L, Liu T, Li M, Dong X, Han Y, Xu C, Li S, Zhang J, He X, Zhou Q, Luo D, Liu Z","","alfalfa breeding project of the Ministry of Science, National Natural Science Foundation of China, Strategic Priority Science and Technology project of the Chinese Academy of Sciences",0,"China"
"38867901",2022-08-17,"mibPOPdb",0.996619205,"mibPOPdb",0.996619204680125,"Microbial Biodegradation of Persistent Organic Pollutants Database",0.965734165448409,1,"http://mibpop.genome-mining.cn","HTTPConnectionPool(host='mibpop.genome-mining.cn', port=80): Pool is closed.","",NA,"no_wayback","Department of Biotechnology, College of Life Science and Technology, MOE KEY Laboratory of Molecular Biophysics Huazhong University of Science and Technology Wuhan China.","Ngara TR, Zeng P, Zhang H","","",0,"China"
"34570235",2022-01-01,"scMethBank",0.997844517,"scMethBank",0.997844517230988,"",0,1,"http://ngdc.cncb.ac.cn/methbank/scm","301","(39.9876,116.336)","China","no_wayback","National Genomics Data Center & CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences,Â Beijing 100101, China.","Zong W, Kang H, Xiong Z, Ma Y, Jin T, Gong Z, Yi L, Zhang M, Wu S, Wang G, Bao Y, Li R","","Alliance of International Science Organizations, Chinese Academy of Sciences, Chinese Academy of Sciences",14,"China"
"34591957",2022-01-01,"GEN",0.931028783,"GEN",0.931028783321381,"Gene Expression Nebulas",0.775835804641247,1,"http://ngdc.cncb.ac.cn/gen","301","(39.9876,116.336)","China","no_wayback","National Genomics Data Center & CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Zhang Y, Zou D, Zhu T, Xu T, Chen M, Niu G, Zong W, Pan R, Jing W, Sang J, Liu C, Xiong Y, Sun Y, Zhai S, Chen H, Zhao W, Xiao J, Bao Y, Hao L, Zhang Z","","Chinese Academy of Sciences, National Key Research and Development Program of China, Genomics Data Center Construction of Chinese Academy of Sciences, International Partnership Program of the Chinese Academy of Sciences, Chinese Academy of Sciences, Open Biodiversity and Health Big Data Programme of IUBS, Special Investigation on Science and Technology Basic Resources of the MOST, Youth Innovation Promotion Association of Chinese Academy of Sciences, National Key Research and Development Program of China, National Natural Science Foundation of China, Chinese Academy of Sciences, National Natural Science Foundation of China",16,"China"
"34634794",2022-01-01,"CeDR",0.997851014,"CeDR",0.997851014137268,"",0,1,"http://ngdc.cncb.ac.cn/cedr","301","(39.9876,116.336)","China","http://web.archive.org/web/20230712070051/https://ngdc.cncb.ac.cn/cedr/","CAS Key Laboratory of Genomic and Precision Medicine, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Wang YY, Kang H, Xu T, Hao L, Bao Y, Jia P","","Chinese Academy of Sciences, Chinese Academy of Sciences, Chinese Academy of Sciences",15,"China"
"34643725",2022-01-01,"CancerSCEM",0.994019389,"CancerSCEM",0.994019389152527,"Cancer Single-cell Expression Map",0.908486416,1,"http://ngdc.cncb.ac.cn/cancerscem","301","(39.9876,116.336)","China","http://web.archive.org/web/20230702050845/http://ngdc.cncb.ac.cn/cancerscem/","National Genomics Data Center, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Zeng J, Zhang Y, Shang Y, Mai J, Shi S, Lu M, Bu C, Zhang Z, Zhang Z, Li Y, Du Z, Xiao J","","National Key Research Program of China, Chinese Academy of Sciences Key Technology Talent Program, National Natural Science Foundation of China, Chinese Academy of Sciences, National Key Research Program of China, China Postdoctoral Science Foundation, National Natural Science Foundation of China, Chinese Academy of Sciences",34,"China"
"34718715",2022-01-01,"OncoDB",0.99657166,"OncoDB",0.996571660041809,"",0,1,"http://oncodb.org","301","(41.877,-87.7838)","United States","http://web.archive.org/web/20240509012648/https://oncodb.org/","Department of Pharmacology and Regenerative Medicine, University of Illinois at Chicago, USA.","Tang G, Cho M, Wang X","","NIGMS NIH HHS, National Institutes of Health, National Institutes of Health, NIDCR NIH HHS",89,"United States"
"34718720",2022-01-01,"BrainBase",0.997458935,"BrainBase",0.997458934783936,"",0,1,"http://ngdc.cncb.ac.cn/brainbase","301","(39.9876,116.336)","China","no_wayback","National Genomics Data Center & CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Liu L, Zhang Y, Niu G, Li Q, Li Z, Zhu T, Feng C, Liu X, Zhang Y, Xu T, Chen R, Teng X, Zhang R, Zou D, Ma L, Zhang Z","","Strategic Priority Research Program of the Chinese Academy of Sciences, Youth Innovation Promotion Association of Chinese Academy of Sciences, National Natural Science Foundation of China, National Key Research and Development Program of China, Strategic Priority Research Program of the Chinese Academy of Sciences, National Natural Science Foundation of China",4,"China"
"34718745",2022-01-01,"CompoDynamics",0.997495294,"CompoDynamics",0.997495293617248,"",0,1,"http://ngdc.cncb.ac.cn/compodynamics","301","(39.9876,116.336)","China","http://web.archive.org/web/20240331074531/https://ngdc.cncb.ac.cn/compodynamics/","National Genomics Data Center & CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100101, China.","Jiang S, Du Q, Feng C, Ma L, Zhang Z","","Youth Innovation Promotion Association of Chinese Academy of Sciences, Chinese Academy of Sciences, Chinese Academy of Sciences, National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China, MOST",6,"China"
"34751395",2022-01-01,"LncRNAWiki",0.99794662,"LncRNAWiki",0.997946619987488,"",0,1,"http://ngdc.cncb.ac.cn/lncrnawiki","301","(39.9876,116.336)","China","http://web.archive.org/web/20240405105455/https://ngdc.cncb.ac.cn/lncrnawiki/","National Genomics Data Center & CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, BeijingÂ 100101, China.","Liu L, Li Z, Liu C, Zou D, Li Q, Feng C, Jing W, Luo S, Zhang Z, Ma L","","Youth Innovation Promotion Association of Chinese Academy of Sciences, National Natural Science Foundation of China, Chinese Academy of Sciences, Chinese Academy of Sciences, National Natural Science Foundation of China",14,"China"
"34791429",2022-01-01,"NP-MRD",0.9956468701,"NP-MRD",0.99564687,"Natural Products Magnetic Resonance Database",0.971846808989843,1,"http://np-mrd.org","301","(41.2619,-95.8608)","United States","http://web.archive.org/web/20240605145939/https://np-mrd.org/","Department of Biological Sciences, University of Alberta, Edmonton, ABÂ T6G 2E9, Canada.","Wishart DS, Sayeeda Z, Budinski Z, Guo A, Lee BL, Berjanskii M, Rout M, Peters H, Dizon R, Mah R, Torres-Calzada C, Hiebert-Giesbrecht M, Varshavi D, Varshavi D, Oler E, Allen D, Cao X, Gautam V, Maras A, Poynton EF, Tavangar P, Yang V, van Santen JA, Ghosh R, Sarma S, Knutson E, Sullivan V, Jystad AM, Renslow R, Sumner LW, Linington RG, Cort JR","","Natural Sciences and Engineering Research Council, Genome Canada, NCCIH NIH HHS, National Institutes of Health, National Centre for Complementary and Integrative Health, Canada Foundation for Innovation",21,"Canada"
"34986600",2022-01-01,"ONQUADRO",0.9969275,"ONQUADRO",0.996927499771118,"",0,1,"http://onquadro.cs.put.poznan.pl","301","(52.4118,16.9172)","Poland","no_wayback","Institute of Computing Science, Poznan University of Technology, 60-965 Poznan, Poland.","Zok T, Kraszewska N, Miskiewicz J, Pielacinska P, Zurkowski M, Szachniuk M","","National Science Center, Poland, Poznan University of Technology, Institute of Bioorganic Chemistry, PAS",11,"Poland"
"35039098",2022-01-18,"PARROT",0.967045903,"PARROT",0.967045903205872,"",0,1,"http://parrot.tu-freiberg.de","HTTPConnectionPool(host='parrot.tu-freiberg.de', port=80): Pool is closed.","",NA,"http://web.archive.org/web/20220814134149/https://parrot.tu-freiberg.de/","Institute of Mechanical Process Engineering and Mineral Processing, Technische UniversitÃt Bergakademie Freiberg, D-09599Freiberg, Germany.","Ditscherlein R, Furat O, LÃ¶wer E, Mehnert R, Trunk R, LeiÃner T, Krause MJ, Schmidt V, Peuker UA","","German Research Foundation, German Research Foundation, German Research Foundation, German Research Foundation, German Research Foundation German Research Foundation German Research Foundation German Research Foundation German Research Foundation, German Research Foundation",2,"Germany"
"35234849",2022-01-01,"phytochemdb",0.99354281,"phytochemdb",0.993542810281118,"",0,1,"http://phytochemdb.com","302","",NA,"http://web.archive.org/web/20220827004322/https://phytochemdb.com/","Microbiology Laboratory, Department of Genetic Engineering and Biotechnology, University of Rajshahi, Rajshahi 6205, Bangladesh.","Mahmud S, Paul GK, Biswas S, Kazi T, Mahbub S, Mita MA, Afrose S, Islam A, Ahaduzzaman S, Hasan R, Shimu SS, Promi MM, Shehab MN, Rahman E, Sujon KM, Alom W, Modak A, Zaman S, Uddin S, Emran TB, Islam S, Saleh A","","",6,"Bangladesh"
"35347980",2022-03-29,"ExptNCI",0.987177527,"ExptNCI",0.987177526950836,"Experimental NCI Database",0.937524974346161,1,"http://ncidatabase.stonewise.cn","200","(38.4872,106.231)","China","http://web.archive.org/web/20231119131604/http://ncidatabase.stonewise.cn/","Beijing StoneWise Technology Co Ltd., Haidian Street #15, Haidian District, Beijing 100080, China.","Ding K, Yin S, Li Z, Jiang S, Yang Y, Zhou W, Zhang Y, Huang B","","Beijing Municipal Science and Technology Commission",4,"China"
"35372245",2022-03-17,"PhysioNet",0.683678627,"PhysioNet",0.68367862701416,"",0,1,"http://physionet.org/content/icu-infection-zigong-fourth/1.0","301","",NA,"http://web.archive.org/web/20240127051657/https://physionet.org/content/icu-infection-zigong-fourth/1.0/","Emergency Department, Zigong Fourth People's Hospital, Zigong, China.","Xu P, Chen L, Zhu Y, Yu S, Chen R, Huang W, Wu F, Zhang Z","","",9,"China"
"35411390",2022-04-01,"OLIDA",0.9921545982,"OLIDA",0.992154598,"OLIgogenic diseases DAtabase",0.72304555401206,1,"http://olida.ibsquare.be","301","(50.8534,4.347)","Belgium","http://web.archive.org/web/20240603214134/https://olida.ibsquare.be/","Interuniversity Institute of Bioinformatics in Brussels, UniversitÃ© Libre de Bruxelles-Vrije Universiteit Brussel, Boulevard du Triomphe, CP 263, Brussels 1050, Belgium.","Nachtegael C, Gravel B, Dillen A, Smits G, NowÃ© A, Papadimitriou S, Lenaerts T","","Service Public de Wallonie Recherche, European Regional Development Fund, Fonds Wetenschappelijk Onderzoek, Fonds De La Recherche Scientifique - FNRS, Fonds pour la Formation Ã  la Recherche dans lâIndustrie et dans lâAgriculture, Fonds De La Recherche Scientifique - FNRS, Innoviris",11,"Belgium"
"35462956",2022-04-07,"PtncRNAdb",0.975404024,"PtncRNAdb",0.975404024124146,"plant transfer RNA-derived non-coding",0.723563962512546,1,"http://nipgr.ac.in/PtncRNAdb","301","(28.652,77.1663)","India","no_wayback","Bioinformatics Laboratory, National Institute of Plant Genome Research (NIPGR), Aruna Asaf Ali Marg, New Delhi, 110067 India.","Zahra S, Bhardwaj R, Sharma S, Singh A, Kumar S","","Department of Biotechnology, Government of West Bengal, Science and Engineering Research Board (SERB), Department of Science and Technology, Government of India",3,"India"
"35468755",2022-04-25,"COVID-GPH",0.935377192,"COVID-GPH",0.935377192497253,"Health database",0.767975777,1,"http://phgkb.cdc.gov/PHGKB/coVInfoStartPage.action","HTTPConnectionPool(host='phgkb.cdc.gov', port=80): Max retries exceeded with url: /PHGKB/coVInfoStartPage.action (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f051e80>: Failed to establish a new connection: [Errno 111] Connection refused'))","",NA,"http://web.archive.org/web/20240620155139/https://phgkb.cdc.gov/PHGKB/coVInfoStartPage.action","Office of Genomics and Precision Public Health, Office of Science, Centers for Disease Control and Prevention, Atlanta, GA, USA. wby0@cdc.gov.","Yu W, Drzymalla E, Gwinn M, Khoury MJ","","",1,"United States"
"35504357",2022-04-30,"ODiseA",0.9933630824,"ODiseA",0.993363082,"Organ-Disease Annotations",0.763176952799161,1,"http://netbio.bgu.ac.il/odisea","HTTPConnectionPool(host='netbio.bgu.ac.il', port=80): Max retries exceeded with url: /odisea (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f5e9e50>, 'Connection to netbio.bgu.ac.il timed out. (connect timeout=5)'))","",NA,"no_wayback","Department of Clinical Biochemistry and Pharmacology, Ben-Gurion University of the Negev, Be'er Sheva, Israel. Electronic address: https://twitter.com/IdanXL.","Hekselman I, Kerber L, Ziv M, Gruber G, Yeger-Lotem E","","Israel Science Foundation",2,"Israel"
"35693187",2022-05-25,"PanaxGDB",0.981607139,"PanaxGDB",0.981607139110565,"",0,1,"http://panaxgdb.ynau.edu.cn","200","",NA,"http://web.archive.org/web/20240301173617/http://panaxgdb.ynau.edu.cn/","State Key Laboratory of Conservation and Utilization of Bio-Resources in Yunnan, The Key Laboratory of Medicinal Plant Biology of Yunnan Province, National & Local Joint Engineering Research Center on Germplasms Innovation & Utilization of Chinese Medicinal Materials in Southwest China, Yunnan Agricultural University, Kunming, China.","Lin Y, Hao B, Lu YC, Dong Y, Li Y, Zhang GH, Yang ZJ, Xiang GS, Liu GZ, Li XJ, Zhu Q, Yang QH, Li XZ, Yang SC","","National Key Research and Development Program of China, Major Science and Technology Projects in Yunnan Province",2,"China, China"
"35776535",2022-06-01,"PHILM2Web",0.9437600851,"PHILM2Web",0.943760085,"Pathogen-Host Interactions by",0.781881496310234,1,"http://philm2web.live","405","",NA,"no_wayback","Department of Computer Science, Oklahoma State University, Stillwater, OK, USA.","Le TD, Nguyen PD, Korkin D, Thieu T","","",0,"United States"
"35952423",2022-07-13,"NEI-MPDB",0.958150645,"NEI-MPDB",0.958150645097097,"North East India medicinal plants database",0.941404819488525,1,"http://neist.res.in/neimpdb","302","(22.518,88.3832)","India","no_wayback","Advanced Computation and Data Sciences Division, CSIR-North East Institute of Science and Technology, Jorhat, 785 006, Assam, India; Academy of Scientific and Innovative Research (AcSIR), Ghaziabad 201 002, Uttar Pradesh, India.","Kiewhuo K, Gogoi D, Mahanta HJ, Rawal RK, Das D, Sastry GN","","",1,"India, India"
"35994309",2022-08-01,"Phosprof",0.997133374,"Phosprof",0.997133374214172,"",0,1,"http://phosprof.medals.jp","301","",NA,"http://web.archive.org/web/20240320181717/https://phosprof.medals.jp/","Cellular and Molecular Biotechnology Research Institute, National Institute of Advanced Industrial Science and Technology, 2-4-7, Aomi Koto-ku, Tokyo, Japan.","Kagiwada H, Motono C, Horimoto K, Fukui K","","Japan Agency for Medical Research and Development",2,"Japan"
"36161321",2023-01-01,"Cell Taxonomy",0.992246628,"Cell Taxonomy",0.992246627807617,"",0,1,"http://ngdc.cncb.ac.cn/celltaxonomy","301","(39.9876,116.336)","China","http://web.archive.org/web/20240414014835/https://ngdc.cncb.ac.cn/celltaxonomy/","National Genomics Data Center & CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences, BeijingÂ 100101,Â China.","Jiang S, Qian Q, Zhu T, Zong W, Shang Y, Jin T, Zhang Y, Chen M, Wu Z, Chu Y, Zhang R, Luo S, Jing W, Zou D, Bao Y, Xiao J, Zhang Z","","Chinese Academy of Sciences, National Natural Science Foundation of China, Chinese Academy of Sciences, Chinese Academy of Sciences, National Natural Science Foundation of China, National Natural Science Foundation of China, The Open Biodiversity and Health Big Data Programme of IUBS, Youth Innovation Promotion Association of the Chinese Academy of Sciences, National Natural Science Foundation of China, National Key Research and Development Program of China, Chinese Academy of Sciences, National Key Research and Development Program of China, National Natural Science Foundation of China, National Key Research and Development Program of China, National Natural Science Foundation of China",10,"China"
